,neg,neu,pos,compound
12247,0.0,1.0,0.0,0.0
12248,0.0,0.408,0.592,0.4404
12249,0.0,1.0,0.0,0.0
12250,0.0,1.0,0.0,0.0
12251,0.0,0.619,0.381,0.5719
12252,0.0,1.0,0.0,0.0
12253,0.093,0.853,0.054,-0.3612
12254,0.0,1.0,0.0,0.0
12255,0.224,0.776,0.0,-0.4389
12256,0.0,1.0,0.0,0.0
12257,0.0,1.0,0.0,0.0
12258,0.0,0.0,1.0,0.4019
12259,0.0,1.0,0.0,0.0
12260,0.0,1.0,0.0,0.0
12261,0.0,1.0,0.0,0.0
12262,0.0,0.644,0.356,0.2975
12263,0.0,1.0,0.0,0.0
12264,0.0,1.0,0.0,0.0
12265,0.388,0.612,0.0,-0.5859
12266,0.197,0.584,0.219,0.079
12267,0.0,1.0,0.0,0.0
12268,0.0,1.0,0.0,0.0
12269,0.0,1.0,0.0,0.0
12270,0.0,1.0,0.0,0.0
12271,0.0,1.0,0.0,0.0
12272,0.0,0.706,0.294,0.3612
12273,0.0,0.0,0.0,0.0
12274,0.0,1.0,0.0,0.0
12275,0.0,0.682,0.318,0.4199
12276,0.0,1.0,0.0,0.0
12277,0.0,0.87,0.13,0.4019
12278,0.0,0.435,0.565,0.5994
12279,0.0,1.0,0.0,0.0
12280,0.0,0.0,1.0,0.4588
12281,0.0,1.0,0.0,0.0
12282,0.0,0.0,1.0,0.0258
12283,0.0,0.549,0.451,0.5093
12284,0.0,1.0,0.0,0.0
12285,0.0,0.786,0.214,0.4588
12286,0.059,0.59,0.351,0.8126
12287,0.0,1.0,0.0,0.0
12288,0.0,1.0,0.0,0.0
12289,0.0,1.0,0.0,0.0
12290,0.0,0.0,1.0,0.4215
12291,0.0,0.746,0.254,0.7996
12292,0.0,1.0,0.0,0.0
12293,0.0,0.773,0.227,0.5267
12294,0.0,0.824,0.176,0.3291
12295,0.0,0.526,0.474,0.2023
12296,0.112,0.56,0.328,0.5707
12297,0.0,0.0,0.0,0.0
12298,0.0,0.652,0.348,0.1531
12299,0.0,0.597,0.403,0.4019
12300,0.0,0.821,0.179,0.3382
12301,0.078,0.826,0.096,0.1045
12302,0.338,0.27,0.392,0.1027
12303,0.0,0.0,0.0,0.0
12304,0.0,0.549,0.451,0.6249
12305,0.067,0.799,0.134,0.2732
12306,0.0,0.87,0.13,0.6369
12307,0.083,0.871,0.045,-0.228
12308,0.0,1.0,0.0,0.0
12309,0.0,1.0,0.0,0.0
12310,0.0,0.4,0.6,0.4588
12311,0.0,1.0,0.0,0.0
12312,0.0,1.0,0.0,0.0
12313,0.0,0.961,0.039,0.0258
12314,0.135,0.865,0.0,-0.1027
12315,0.0,1.0,0.0,0.0
12316,0.0,1.0,0.0,0.0
12317,0.355,0.645,0.0,-0.296
12318,0.244,0.756,0.0,-0.4404
12319,0.0,1.0,0.0,0.0
12320,0.0,1.0,0.0,0.0
12321,0.304,0.294,0.401,0.2481
12322,0.0,0.303,0.697,0.3182
12323,0.0,0.337,0.663,0.7096
12324,0.0,1.0,0.0,0.0
12325,0.0,1.0,0.0,0.0
12326,0.144,0.856,0.0,-0.7096
12327,0.0,0.906,0.094,0.4019
12328,0.253,0.747,0.0,-0.5255
12329,0.0,1.0,0.0,0.0
12330,0.0,1.0,0.0,0.0
12331,0.0,0.833,0.167,0.25
12332,0.0,0.905,0.095,0.2255
12333,0.0,0.0,1.0,0.4588
12334,0.11,0.734,0.156,0.2484
12335,0.0,1.0,0.0,0.0
12336,0.0,1.0,0.0,0.0
12337,0.0,0.147,0.853,0.7003
12338,0.0,0.196,0.804,0.6249
12339,0.0,0.802,0.198,0.6369
12340,0.0,0.781,0.219,0.4215
12341,0.0,1.0,0.0,0.0
12342,0.0,1.0,0.0,0.0
12343,0.0,0.0,1.0,0.4215
12344,0.0,1.0,0.0,0.0
12345,0.0,1.0,0.0,0.0
12346,0.0,0.798,0.202,0.4199
12347,0.0,1.0,0.0,0.0
12348,0.0,1.0,0.0,0.0
12349,0.184,0.475,0.341,0.455
12350,0.209,0.733,0.058,-0.4404
12351,0.0,0.646,0.354,0.9312
12352,0.0,0.154,0.846,0.6696
12353,0.064,0.84,0.096,0.1396
12354,0.0,1.0,0.0,0.0
12355,0.0,1.0,0.0,0.0
12356,0.0,0.915,0.085,0.5719
12357,0.0,0.417,0.583,0.4201
12358,0.0,1.0,0.0,0.0
12359,0.064,0.762,0.174,0.5574
12360,0.035,0.855,0.11,0.34
12361,0.0,1.0,0.0,0.0
12362,0.0,0.704,0.296,0.2732
12363,0.349,0.651,0.0,-0.7269
12364,0.0,1.0,0.0,0.0
12365,0.0,0.745,0.255,0.6249
12366,0.0,0.879,0.121,0.6705
12367,0.0,1.0,0.0,0.0
12368,0.0,0.842,0.158,0.4613
12369,0.0,0.646,0.354,0.4091
12370,0.0,0.0,1.0,0.4215
12371,0.0,1.0,0.0,0.0
12372,0.0,1.0,0.0,0.0
12373,0.0,1.0,0.0,0.0
12374,0.0,0.313,0.687,0.7644
12375,0.0,1.0,0.0,0.0
12376,0.0,1.0,0.0,0.0
12377,0.0,0.631,0.369,0.9059
12378,0.333,0.667,0.0,-0.4574
12379,0.0,0.0,1.0,0.4215
12380,0.09,0.91,0.0,-0.5023
12381,0.268,0.732,0.0,-0.5106
12382,0.528,0.472,0.0,-0.6808
12383,0.0,1.0,0.0,0.0
12384,0.0,0.622,0.378,0.5935
12385,0.0,0.574,0.426,0.6369
12386,0.172,0.828,0.0,-0.3164
12387,0.0,0.469,0.531,0.5255
12388,0.0,0.597,0.403,0.4019
12389,0.0,1.0,0.0,0.0
12390,0.0,0.477,0.523,0.6588
12391,0.0,0.0,1.0,0.4215
12392,0.0,1.0,0.0,0.0
12393,0.0,1.0,0.0,0.0
12394,0.0,0.378,0.622,0.5093
12395,0.152,0.451,0.397,0.9069
12396,0.0,1.0,0.0,0.0
12397,0.0,0.625,0.375,0.6369
12398,0.0,1.0,0.0,0.0
12399,0.089,0.794,0.117,0.1531
12400,0.266,0.734,0.0,-0.5719
12401,0.126,0.749,0.126,0.25
12402,0.0,0.832,0.168,0.6674
12403,0.0,1.0,0.0,0.0
12404,0.0,1.0,0.0,0.0
12405,0.0,0.0,1.0,0.4215
12406,0.0,1.0,0.0,0.0
12407,0.106,0.685,0.209,0.6893
12408,0.0,1.0,0.0,0.0
12409,0.0,0.593,0.407,0.5859
12410,0.0,1.0,0.0,0.0
12411,0.0,1.0,0.0,0.0
12412,0.269,0.6,0.13,-0.3382
12413,0.043,0.776,0.181,0.631
12414,0.0,1.0,0.0,0.0
12415,0.0,0.871,0.129,0.5927
12416,0.0,1.0,0.0,0.0
12417,0.184,0.56,0.256,0.2244
12418,0.0,1.0,0.0,0.0
12419,0.0,0.239,0.761,0.4926
12420,0.197,0.584,0.219,0.0772
12421,0.0,0.0,0.0,0.0
12422,0.0,0.238,0.762,0.4939
12423,0.0,0.0,1.0,0.296
12424,0.241,0.533,0.226,-0.1208
12425,0.0,0.61,0.39,0.4926
12426,0.152,0.505,0.343,0.4404
12427,0.0,1.0,0.0,0.0
12428,0.0,1.0,0.0,0.0
12429,0.0,1.0,0.0,0.0
12430,0.0,0.588,0.412,0.4215
12431,0.0,0.283,0.717,0.8221
12432,0.0,0.0,1.0,0.4019
12433,0.0,0.485,0.515,0.6486
12434,0.0,0.791,0.209,0.3365
12435,0.2,0.8,0.0,-0.6444
12436,0.0,1.0,0.0,0.0
12437,0.0,0.714,0.286,0.25
12438,0.0,0.0,1.0,0.3182
12439,0.0,1.0,0.0,0.0
12440,0.0,1.0,0.0,0.0
12441,0.0,0.0,1.0,0.4019
12442,0.0,1.0,0.0,0.0
12443,0.0,1.0,0.0,0.0
12444,0.116,0.884,0.0,-0.2732
12445,0.0,0.526,0.474,0.4019
12446,0.184,0.816,0.0,-0.5242
12447,0.0,0.256,0.744,0.4404
12448,0.0,0.238,0.762,0.4939
12449,0.0,0.861,0.139,0.6369
12450,0.0,0.803,0.197,0.7964
12451,0.077,0.624,0.299,0.7558
12452,0.499,0.501,0.0,-0.4574
12453,0.0,1.0,0.0,0.0
12454,0.0,1.0,0.0,0.0
12455,0.0,1.0,0.0,0.0
12456,0.0,0.823,0.177,0.7003
12457,0.0,1.0,0.0,0.0
12458,0.0,0.667,0.333,0.4588
12459,0.0,0.238,0.762,0.4939
12460,0.0,0.0,0.0,0.0
12461,0.0,1.0,0.0,0.0
12462,0.0,1.0,0.0,0.0
12463,0.0,1.0,0.0,0.0
12464,0.0,0.563,0.437,0.7901
12465,0.0,1.0,0.0,0.0
12466,0.0,0.545,0.455,0.3612
12467,0.0,0.198,0.802,0.8442
12468,0.0,0.377,0.623,0.5106
12469,0.0,1.0,0.0,0.0
12470,0.0,1.0,0.0,0.0
12471,0.0,1.0,0.0,0.0
12472,0.0,0.921,0.079,0.34
12473,0.0,1.0,0.0,0.0
12474,0.0,1.0,0.0,0.0
12475,0.074,0.845,0.081,0.0516
12476,0.713,0.287,0.0,-0.357
12477,0.178,0.776,0.046,-0.6428
12478,0.0,1.0,0.0,0.0
12479,0.0,1.0,0.0,0.0
12480,0.0,1.0,0.0,0.0
12481,0.0,1.0,0.0,0.0
12482,0.0,1.0,0.0,0.0
12483,0.0,0.823,0.177,0.4215
12484,0.0,1.0,0.0,0.0
12485,0.0,0.724,0.276,0.7506
12486,0.222,0.505,0.273,0.128
12487,0.0,1.0,0.0,0.0
12488,0.0,0.722,0.278,0.7959
12489,0.0,1.0,0.0,0.0
12490,0.0,1.0,0.0,0.0
12491,0.08,0.801,0.118,0.2732
12492,0.0,1.0,0.0,0.0
12493,0.0,1.0,0.0,0.0
12494,0.0,1.0,0.0,0.0
12495,0.0,1.0,0.0,0.0
12496,0.206,0.374,0.42,0.5093
12497,0.0,0.233,0.767,0.5093
12498,0.0,1.0,0.0,0.0
12499,0.037,0.789,0.174,0.6597
12500,0.0,0.526,0.474,0.4019
12501,0.0,1.0,0.0,0.0
12502,0.0,1.0,0.0,0.0
12503,0.098,0.765,0.137,0.25
12504,0.0,1.0,0.0,0.0
12505,0.0,1.0,0.0,0.0
12506,0.0,0.345,0.655,0.923
12507,0.0,1.0,0.0,0.0
12508,0.0,1.0,0.0,0.0
12509,0.0,1.0,0.0,0.0
12510,0.174,0.826,0.0,-0.2263
12511,0.0,1.0,0.0,0.0
12512,0.0,1.0,0.0,0.0
12513,0.0,0.945,0.055,0.296
12514,0.0,0.851,0.149,0.4215
12515,0.0,1.0,0.0,0.0
12516,0.0,1.0,0.0,0.0
12517,0.0,1.0,0.0,0.0
12518,0.088,0.79,0.122,0.2382
12519,0.073,0.726,0.201,0.6996
12520,0.0,0.303,0.697,0.7845
12521,0.0,0.678,0.322,0.5859
12522,0.0,1.0,0.0,0.0
12523,0.0,1.0,0.0,0.0
12524,0.252,0.524,0.224,-0.1531
12525,0.146,0.702,0.152,0.3182
12526,0.0,0.667,0.333,0.5423
12527,0.0,1.0,0.0,0.0
12528,0.0,0.531,0.469,0.8883
12529,0.0,0.791,0.209,0.4404
12530,0.0,0.0,1.0,0.7003
12531,0.0,1.0,0.0,0.0
12532,0.0,0.328,0.672,0.6249
12533,0.0,1.0,0.0,0.0
12534,0.479,0.208,0.312,-0.3818
12535,0.0,1.0,0.0,0.0
12536,0.0,0.0,1.0,0.6588
12537,0.0,0.928,0.072,0.4926
12538,0.0,1.0,0.0,0.0
12539,0.0,1.0,0.0,0.0
12540,0.0,1.0,0.0,0.0
12541,0.319,0.681,0.0,-0.1045
12542,0.0,1.0,0.0,0.0
12543,0.207,0.748,0.045,-0.8481
12544,0.0,1.0,0.0,0.0
12545,0.0,0.0,1.0,0.4215
12546,0.0,1.0,0.0,0.0
12547,0.0,0.828,0.172,0.8176
12548,0.0,0.885,0.115,0.5994
12549,0.0,1.0,0.0,0.0
12550,0.0,0.934,0.066,0.4767
12551,0.0,0.715,0.285,0.7178
12552,0.0,1.0,0.0,0.0
12553,0.0,1.0,0.0,0.0
12554,0.0,1.0,0.0,0.0
12555,0.0,0.526,0.474,0.2023
12556,0.0,1.0,0.0,0.0
12557,0.0,1.0,0.0,0.0
12558,0.0,1.0,0.0,0.0
12559,0.0,0.0,1.0,0.7003
12560,0.0,0.519,0.481,0.5719
12561,0.0,0.0,1.0,0.4588
12562,0.0,1.0,0.0,0.0
12563,0.0,0.0,1.0,0.296
12564,0.0,1.0,0.0,0.0
12565,0.0,0.208,0.792,0.5859
12566,0.0,0.0,0.0,0.0
12567,0.322,0.23,0.448,0.2732
12568,0.0,0.176,0.824,0.6893
12569,0.0,1.0,0.0,0.0
12570,0.0,1.0,0.0,0.0
12571,0.0,1.0,0.0,0.0
12572,0.0,0.728,0.272,0.802
12573,0.0,0.621,0.379,0.6705
12574,0.0,0.0,0.0,0.0
12575,0.0,0.747,0.253,0.5255
12576,0.194,0.806,0.0,-0.34
12577,0.0,0.757,0.243,0.8264
12578,0.0,0.0,1.0,0.4019
12579,0.066,0.934,0.0,-0.296
12580,0.0,1.0,0.0,0.0
12581,0.0,0.682,0.318,0.4215
12582,0.0,0.263,0.737,0.4215
12583,0.0,0.0,0.0,0.0
12584,0.0,1.0,0.0,0.0
12585,0.0,1.0,0.0,0.0
12586,0.0,1.0,0.0,0.0
12587,0.0,0.75,0.25,0.4588
12588,0.0,0.278,0.722,0.3802
12589,0.0,0.0,0.0,0.0
12590,0.0,1.0,0.0,0.0
12591,0.0,0.558,0.442,0.902
12592,0.0,0.674,0.326,0.4404
12593,0.056,0.865,0.079,-0.0258
12594,0.067,0.801,0.132,0.3595
12595,0.115,0.734,0.151,0.2023
12596,0.0,0.0,1.0,0.4019
12597,0.0,1.0,0.0,0.0
12598,0.077,0.774,0.149,0.5296
12599,0.0,1.0,0.0,0.0
12600,0.0,0.886,0.114,0.4019
12601,0.0,0.597,0.403,0.4019
12602,0.0,1.0,0.0,0.0
12603,0.0,0.827,0.173,0.5859
12604,0.0,1.0,0.0,0.0
12605,0.0,0.571,0.429,0.4588
12606,0.0,0.0,1.0,0.4019
12607,0.565,0.435,0.0,-0.0772
12608,0.0,1.0,0.0,0.0
12609,0.0,1.0,0.0,0.0
12610,0.0,0.408,0.592,0.4404
12611,0.0,1.0,0.0,0.0
12612,0.0,1.0,0.0,0.0
12613,0.0,0.932,0.068,0.2732
12614,0.0,0.757,0.243,0.7255
12615,0.0,0.75,0.25,0.7906
12616,0.13,0.87,0.0,-0.126
12617,0.0,1.0,0.0,0.0
12618,0.0,1.0,0.0,0.0
12619,0.0,1.0,0.0,0.0
12620,0.645,0.355,0.0,-0.7964
12621,0.0,0.323,0.677,0.6369
12622,0.0,1.0,0.0,0.0
12623,0.0,1.0,0.0,0.0
12624,0.0,0.0,1.0,0.4019
12625,0.0,0.0,1.0,0.4588
12626,0.0,0.81,0.19,0.3788
12627,0.0,0.455,0.545,0.5574
12628,0.169,0.482,0.349,0.3612
12629,0.0,0.374,0.626,0.855
12630,0.044,0.888,0.068,0.2023
12631,0.0,0.649,0.351,0.4019
12632,0.0,1.0,0.0,0.0
12633,0.0,1.0,0.0,0.0
12634,0.065,0.888,0.047,-0.1585
12635,0.0,1.0,0.0,0.0
12636,0.0,1.0,0.0,0.0
12637,0.0,1.0,0.0,0.0
12638,0.0,1.0,0.0,0.0
12639,0.0,0.896,0.104,0.2732
12640,0.0,0.0,1.0,0.4215
12641,0.0,0.256,0.744,0.4404
12642,0.0,0.289,0.711,0.8122
12643,0.0,1.0,0.0,0.0
12644,0.0,0.0,1.0,0.7003
12645,0.0,0.278,0.722,0.3802
12646,0.0,1.0,0.0,0.0
12647,0.153,0.667,0.18,0.1027
12648,0.0,1.0,0.0,0.0
12649,0.0,1.0,0.0,0.0
12650,0.0,1.0,0.0,0.0
12651,0.0,1.0,0.0,0.0
12652,0.0,1.0,0.0,0.0
12653,0.0,0.541,0.459,0.6239
12654,0.0,0.263,0.737,0.4215
12655,0.0,1.0,0.0,0.0
12656,0.0,1.0,0.0,0.0
12657,0.0,0.196,0.804,0.6249
12658,0.0,0.0,0.0,0.0
12659,0.0,1.0,0.0,0.0
12660,0.0,1.0,0.0,0.0
12661,0.0,1.0,0.0,0.0
12662,0.0,1.0,0.0,0.0
12663,0.0,0.412,0.588,0.6908
12664,0.0,1.0,0.0,0.0
12665,0.0,0.901,0.099,0.0258
12666,0.0,1.0,0.0,0.0
12667,0.0,0.4,0.6,0.7184
12668,0.0,0.69,0.31,0.4019
12669,0.0,0.0,1.0,0.4588
12670,0.0,1.0,0.0,0.0
12671,0.0,1.0,0.0,0.0
12672,0.0,1.0,0.0,0.0
12673,0.0,1.0,0.0,0.0
12674,0.0,0.192,0.808,0.6369
12675,0.0,1.0,0.0,0.0
12676,0.0,0.563,0.437,0.8777
12677,0.0,1.0,0.0,0.0
12678,0.0,1.0,0.0,0.0
12679,0.0,0.562,0.438,0.4404
12680,0.0,1.0,0.0,0.0
12681,0.033,0.822,0.145,0.7532
12682,0.0,0.734,0.266,0.7003
12683,0.0,1.0,0.0,0.0
12684,0.0,0.888,0.112,0.5859
12685,0.0,1.0,0.0,0.0
12686,0.0,0.0,1.0,0.4019
12687,0.0,1.0,0.0,0.0
12688,0.229,0.593,0.178,-0.1531
12689,0.0,1.0,0.0,0.0
12690,0.0,0.0,1.0,0.4588
12691,0.0,1.0,0.0,0.0
12692,0.0,1.0,0.0,0.0
12693,0.0,1.0,0.0,0.0
12694,0.0,0.859,0.141,0.3182
12695,0.0,0.888,0.112,0.4404
12696,0.065,0.654,0.28,0.6808
12697,0.0,0.717,0.283,0.6486
12698,0.0,1.0,0.0,0.0
12699,0.0,0.0,0.0,0.0
12700,0.0,0.497,0.503,0.7964
12701,0.0,0.69,0.31,0.4019
12702,0.0,1.0,0.0,0.0
12703,0.0,0.0,0.0,0.0
12704,0.0,1.0,0.0,0.0
12705,0.108,0.892,0.0,-0.6258
12706,0.0,1.0,0.0,0.0
12707,0.0,1.0,0.0,0.0
12708,0.179,0.595,0.226,-0.0516
12709,0.493,0.507,0.0,-0.4389
12710,0.0,1.0,0.0,0.0
12711,0.212,0.788,0.0,-0.7783
12712,0.0,0.879,0.121,0.4404
12713,0.179,0.707,0.114,-0.296
12714,0.272,0.292,0.436,0.4001
12715,0.205,0.565,0.23,0.1779
12716,0.0,1.0,0.0,0.0
12717,0.0,0.0,1.0,0.6124
12718,0.0,1.0,0.0,0.0
12719,0.0,0.607,0.393,0.3802
12720,0.0,1.0,0.0,0.0
12721,0.0,0.0,0.0,0.0
12722,0.0,0.86,0.14,0.5562
12723,0.075,0.805,0.119,0.1655
12724,0.0,0.598,0.402,0.9725
12725,0.0,1.0,0.0,0.0
12726,0.0,1.0,0.0,0.0
12727,0.0,1.0,0.0,0.0
12728,0.0,0.658,0.342,0.3818
12729,0.0,0.396,0.604,0.8932
12730,0.0,0.0,1.0,0.3182
12731,0.0,0.256,0.744,0.4404
12732,0.121,0.879,0.0,-0.296
12733,0.0,0.0,0.0,0.0
12734,0.0,0.84,0.16,0.2732
12735,0.0,0.732,0.268,0.296
12736,0.0,1.0,0.0,0.0
12737,0.0,0.345,0.655,0.2263
12738,0.136,0.762,0.103,0.0366
12739,0.0,0.753,0.247,0.915
12740,0.0,1.0,0.0,0.0
12741,0.0,1.0,0.0,0.0
12742,0.0,1.0,0.0,0.0
12743,0.102,0.714,0.183,0.1531
12744,0.0,1.0,0.0,0.0
12745,0.0,0.75,0.25,0.4588
12746,0.0,0.619,0.381,0.5707
12747,0.0,1.0,0.0,0.0
12748,0.278,0.412,0.309,0.0772
12749,0.0,1.0,0.0,0.0
12750,0.0,0.0,1.0,0.6239
12751,0.099,0.705,0.196,0.6338
12752,0.0,0.835,0.165,0.7717
12753,0.045,0.718,0.237,0.7239
12754,0.101,0.727,0.172,0.0922
12755,0.0,0.825,0.175,0.6486
12756,0.0,0.675,0.325,0.9413
12757,0.0,0.71,0.29,0.5994
12758,0.0,0.0,1.0,0.5707
12759,0.0,0.458,0.542,0.7964
12760,0.0,0.778,0.222,0.25
12761,0.144,0.552,0.304,0.4404
12762,0.167,0.833,0.0,-0.1027
12763,0.0,0.0,1.0,0.5707
12764,0.044,0.848,0.107,0.4767
12765,0.0,0.0,0.0,0.0
12766,0.583,0.417,0.0,-0.4215
12767,0.0,0.819,0.181,0.6222
12768,0.0,0.571,0.429,0.7579
12769,0.0,1.0,0.0,0.0
12770,0.0,0.558,0.442,0.8834
12771,0.0,0.481,0.519,0.6597
12772,0.0,1.0,0.0,0.0
12773,0.0,1.0,0.0,0.0
12774,0.175,0.825,0.0,-0.1232
12775,0.0,1.0,0.0,0.0
12776,0.0,1.0,0.0,0.0
12777,0.0,0.95,0.05,0.25
12778,0.095,0.905,0.0,-0.296
12779,0.232,0.589,0.179,-0.1082
12780,0.0,1.0,0.0,0.0
12781,0.0,1.0,0.0,0.0
12782,0.0,1.0,0.0,0.0
12783,0.107,0.831,0.062,-0.2766
12784,0.083,0.795,0.121,0.25
12785,0.0,1.0,0.0,0.0
12786,0.0,1.0,0.0,0.0
12787,0.0,1.0,0.0,0.0
12788,0.0,1.0,0.0,0.0
12789,0.0,0.0,0.0,0.0
12790,0.512,0.488,0.0,-0.4939
12791,0.232,0.421,0.347,0.2732
12792,0.0,0.675,0.325,0.6476
12793,0.0,0.196,0.804,0.6249
12794,0.0,1.0,0.0,0.0
12795,0.0,1.0,0.0,0.0
12796,0.0,0.656,0.344,0.2732
12797,0.0,0.147,0.853,0.7003
12798,0.288,0.25,0.462,0.3382
12799,0.275,0.25,0.475,0.34
12800,0.0,0.902,0.098,0.3612
12801,0.0,0.199,0.801,0.6155
12802,0.112,0.888,0.0,-0.2263
12803,0.0,0.0,1.0,0.4019
12804,0.0,1.0,0.0,0.0
12805,0.0,1.0,0.0,0.0
12806,0.0,1.0,0.0,0.0
12807,0.109,0.891,0.0,-0.1779
12808,0.0,0.0,1.0,0.4215
12809,0.0,1.0,0.0,0.0
12810,0.0,0.913,0.087,0.3182
12811,0.0,0.796,0.204,0.3182
12812,0.0,1.0,0.0,0.0
12813,0.0,0.629,0.371,0.8955
12814,0.0,0.399,0.601,0.4601
12815,0.0,1.0,0.0,0.0
12816,0.0,0.615,0.385,0.6124
12817,0.195,0.637,0.167,-0.0129
12818,0.0,0.0,1.0,0.2732
12819,0.123,0.877,0.0,-0.5822
12820,0.0,0.0,1.0,0.4215
12821,0.0,1.0,0.0,0.0
12822,0.0,1.0,0.0,0.0
12823,0.221,0.779,0.0,-0.1779
12824,0.027,0.806,0.168,0.802
12825,0.0,0.0,0.0,0.0
12826,0.0,1.0,0.0,0.0
12827,0.0,1.0,0.0,0.0
12828,0.227,0.612,0.161,-0.1598
12829,0.157,0.817,0.027,-0.5514
12830,0.0,1.0,0.0,0.0
12831,0.0,0.0,1.0,0.0258
12832,0.0,1.0,0.0,0.0
12833,0.313,0.687,0.0,-0.4926
12834,0.0,0.0,0.0,0.0
12835,0.0,0.8,0.2,0.4588
12836,0.0,1.0,0.0,0.0
12837,0.0,1.0,0.0,0.0
12838,0.474,0.526,0.0,-0.5574
12839,0.0,0.588,0.412,0.6369
12840,0.0,1.0,0.0,0.0
12841,0.0,0.328,0.672,0.6249
12842,0.0,0.0,0.0,0.0
12843,0.0,1.0,0.0,0.0
12844,0.0,1.0,0.0,0.0
12845,0.0,1.0,0.0,0.0
12846,0.0,0.0,0.0,0.0
12847,0.0,1.0,0.0,0.0
12848,0.0,1.0,0.0,0.0
12849,0.0,1.0,0.0,0.0
12850,0.0,0.0,1.0,0.4215
12851,0.0,1.0,0.0,0.0
12852,0.0,1.0,0.0,0.0
12853,0.0,1.0,0.0,0.0
12854,0.0,0.345,0.655,0.6908
12855,0.0,1.0,0.0,0.0
12856,0.0,1.0,0.0,0.0
12857,0.0,1.0,0.0,0.0
12858,0.0,0.785,0.215,0.6486
12859,0.0,1.0,0.0,0.0
12860,0.0,1.0,0.0,0.0
12861,0.253,0.459,0.287,0.0754
12862,0.0,0.0,0.0,0.0
12863,0.0,0.0,0.0,0.0
12864,0.0,0.0,1.0,0.7964
12865,0.0,1.0,0.0,0.0
12866,0.0,0.625,0.375,0.4588
12867,0.404,0.24,0.356,-0.25
12868,0.0,0.723,0.277,0.3182
12869,0.185,0.815,0.0,-0.3595
12870,0.0,0.239,0.761,0.4926
12871,0.0,1.0,0.0,0.0
12872,0.0,1.0,0.0,0.0
12873,0.0,1.0,0.0,0.0
12874,0.0,1.0,0.0,0.0
12875,0.0,0.0,1.0,0.7901
12876,0.147,0.602,0.25,0.3697
12877,0.0,1.0,0.0,0.0
12878,0.0,1.0,0.0,0.0
12879,0.0,0.746,0.254,0.5859
12880,0.0,1.0,0.0,0.0
12881,0.0,0.848,0.152,0.5267
12882,0.0,0.714,0.286,0.4939
12883,0.0,1.0,0.0,0.0
12884,0.0,0.455,0.545,0.3382
12885,0.09,0.821,0.088,-0.0258
12886,0.089,0.866,0.045,-0.2023
12887,0.0,0.532,0.468,0.6588
12888,0.0,1.0,0.0,0.0
12889,0.082,0.747,0.172,0.3915
12890,0.0,0.927,0.073,0.5868
12891,0.0,0.386,0.614,0.8934
12892,0.0,1.0,0.0,0.0
12893,0.0,0.0,0.0,0.0
12894,0.0,0.584,0.416,0.6908
12895,0.0,0.501,0.499,0.8383
12896,0.0,1.0,0.0,0.0
12897,0.0,1.0,0.0,0.0
12898,0.0,0.0,1.0,0.4588
12899,0.0,0.406,0.594,0.6588
12900,0.0,0.417,0.583,0.4199
12901,0.0,1.0,0.0,0.0
12902,0.0,0.308,0.692,0.6696
12903,0.0,1.0,0.0,0.0
12904,0.0,0.313,0.687,0.6588
12905,0.0,0.0,1.0,0.4215
12906,0.0,0.675,0.325,0.5156
12907,0.0,0.725,0.275,0.5859
12908,0.0,1.0,0.0,0.0
12909,0.0,1.0,0.0,0.0
12910,0.086,0.859,0.055,-0.1531
12911,0.031,0.778,0.191,0.802
12912,0.038,0.735,0.228,0.8772
12913,0.0,0.769,0.231,0.8689
12914,0.0,1.0,0.0,0.0
12915,0.0,1.0,0.0,0.0
12916,0.0,0.0,1.0,0.3182
12917,0.2,0.667,0.133,-0.2732
12918,0.0,1.0,0.0,0.0
12919,0.0,1.0,0.0,0.0
12920,0.0,0.417,0.583,0.4215
12921,0.0,0.881,0.119,0.4019
12922,0.0,0.752,0.248,0.765
12923,0.0,1.0,0.0,0.0
12924,0.0,1.0,0.0,0.0
12925,0.0,0.758,0.242,0.4926
12926,0.0,0.734,0.266,0.7003
12927,0.126,0.874,0.0,-0.0772
12928,0.0,0.506,0.494,0.5994
12929,0.0,0.769,0.231,0.2023
12930,0.0,1.0,0.0,0.0
12931,0.0,0.652,0.348,0.4939
12932,0.0,1.0,0.0,0.0
12933,0.0,0.192,0.808,0.6369
12934,0.0,0.0,1.0,0.4215
12935,0.0,0.723,0.277,0.3182
12936,0.094,0.685,0.221,0.5165
12937,0.0,0.768,0.232,0.7543
12938,0.0,1.0,0.0,0.0
12939,0.0,0.828,0.172,0.3612
12940,0.0,0.556,0.444,0.4926
12941,0.0,0.88,0.12,0.6249
12942,0.0,0.266,0.734,0.8516
12943,0.0,1.0,0.0,0.0
12944,0.0,0.303,0.697,0.3182
12945,0.0,0.0,1.0,0.3182
12946,0.0,0.0,1.0,0.4215
12947,0.0,1.0,0.0,0.0
12948,0.117,0.689,0.194,0.3035
12949,0.0,0.552,0.448,0.7579
12950,0.0,0.741,0.259,0.4939
12951,0.0,1.0,0.0,0.0
12952,0.0,1.0,0.0,0.0
12953,0.0,0.0,1.0,0.4588
12954,0.127,0.873,0.0,-0.1531
12955,0.0,0.0,1.0,0.4215
12956,0.0,0.582,0.418,0.5563
12957,0.0,0.139,0.861,0.7351
12958,0.0,1.0,0.0,0.0
12959,0.0,0.263,0.737,0.4215
